zipcode,agi_estimate
52767,53409.09090909091
52768,58395.522388059704
52769,48790.32258064516
52772,55681.818181818184
52773,54605.26315789474
52776,50811.68831168831
52777,45564.51612903226
52778,54654.255319148935
52801,38269.230769230766
52802,32780.89887640449
52803,45494.0417080437
52804,44820.554649265905
52806,48594.10864575364
52807,64920.47026279391
53001,53826.5306122449
53002,57083.333333333336
53003,39772.72727272727
53004,57214.28571428572
53005,77776.45376549095
53006,56250.0
53007,45343.13725490196
53010,55216.535433070865
53011,54456.52173913043
53012,72093.32638164755
53013,57967.836257309944
53014,52820.51282051282
53015,55413.38582677166
53016,41071.42857142857
53017,75745.61403508772
53018,79648.24120603016
53019,54252.57731958763
53020,63722.82608695652
53021,59686.14718614719
53022,64866.863905325445
53023,53079.710144927536
53024,64682.112068965514
53027,58275.261324041814
53029,76394.23076923077
53031,48437.5
53032,49495.967741935485
53033,74496.33699633699
53034,48670.21276595745
53035,53429.20353982301
53036,61550.63291139241
53037,60745.61403508772
53038,58910.89108910891
53039,52500.0
53040,56930.99273607748
53042,54118.07580174927
53044,80108.69565217392
53045,84516.55052264809
53046,52941.17647058824
53047,45000.0
53048,49553.57142857143
53049,62093.49593495935
53050,51925.77030812325
53051,67252.06611570247
53057,56578.94736842105
53058,74851.19047619047
53059,56648.936170212764
53061,51639.34426229508
53063,57894.73684210526
53065,54880.95238095238
53066,70077.90368271955
53069,67708.33333333333
53070,56303.418803418805
53072,74415.0467962563
53073,54812.83422459893
53074,56836.81073025335
53075,54464.28571428572
53076,72095.95959595959
53078,60272.27722772277
53079,57833.333333333336
53080,54222.40802675585
53081,42824.95256166983
53083,56406.976744186046
53085,54111.0183639399
53086,63350.34013605442
53088,46710.52631578947
53089,69016.09553478712
53090,54736.598890942696
53091,50227.27272727273
53092,89565.92386258124
53093,55059.52380952381
53094,47629.068462401796
53095,58164.53447050462
53097,91165.41353383458
53098,50558.41924398625
53103,65816.32653061225
53104,61139.45578231292
53105,56133.86097728837
53108,62217.51412429378
53110,45061.89451022605
53114,48759.54198473282
53115,46142.76568501921
53118,66836.0433604336
53119,66400.70921985815
53120,57105.009633911366
53121,53676.470588235294
53122,96273.29192546583
53125,77553.76344086022
53126,67327.0893371758
53128,49866.310160427805
53129,62054.18381344307
53130,58102.409638554214
53132,68007.7452667814
53137,56547.619047619046
53139,59568.96551724138
53140,38944.11102775694
53142,55239.938080495354
53143,41859.09519321395
53144,48980.0
53146,68219.794344473
53147,54764.705882352944
53149,66053.29949238579
53150,69243.29501915709
53151,67062.35697940503
53153,67652.6717557252
53154,57375.0
53156,52936.24161073825
53158,67675.43859649122
53167,53804.34782608696
53168,57908.163265306124
53170,54456.52173913043
53172,47271.21067683508
53177,51341.80790960452
53178,53409.09090909091
53179,59037.16216216216
53181,54700.0
53182,56235.763097949886
53183,72405.6603773585
53184,49639.42307692308
53185,64236.11111111111
53186,51925.981873111785
53188,59315.37598204265
53189,67545.3514739229
53190,48602.362204724406
53191,60969.38775510204
53192,46323.529411764706
53202,60432.72599859846
53203,62278.761061946905
53204,28496.168582375478
53205,26364.306784660766
53206,22822.195704057278
53207,49847.64175940646
53208,35749.80111376293
53209,37097.98994974874
53210,31960.093896713614
53211,64747.91265253693
53212,34696.442382057234
53213,66518.51851851853
53214,40644.654088050316
53215,31423.895253682487
53216,32768.77761413844
53217,89794.68599033817
53218,29941.51169766047
53219,44558.31408775981
53220,46107.142857142855
53221,44583.333333333336
53222,50099.04912836767
53223,43209.99248685199
53224,42510.83423618635
53225,37063.69982547993
53226,66953.44129554655
53227,46491.93548387097
53228,56101.003764115434
53233,23426.573426573428
53235,47264.82617586912
53402,52460.39000609385
53403,41862.13991769547
53404,33993.90243902439
53405,44659.904534606205
53406,54270.75679647318
53501,37500.0
53502,51524.39024390244
53503,51236.26373626374
53504,44897.95918367347
53505,48026.31578947369
53506,41304.34782608696
53507,62045.454545454544
53508,61847.014925373136
53510,47359.15492957747
53511,42150.09208103131
53515,62896.8253968254
53516,54398.148148148146
53517,63541.666666666664
53518,45000.0
53520,48279.81651376147
53521,64112.903225806454
53522,46933.96226415094
53523,61268.93939393939
53525,53310.81081081081
53526,47844.8275862069
53527,68108.36501901141
53528,67277.07006369426
53529,63679.24528301887
53530,47428.22966507177
53531,63513.51351351351
53532,63692.09809264305
53533,50135.86956521739
53534,54044.71544715447
53536,56899.53810623557
53537,40441.17647058824
53538,50928.87473460722
53541,45454.545454545456
53543,49188.31168831169
53544,49679.48717948718
53545,48799.31389365352
53546,50169.02768834514
53548,46027.77777777778
53549,47779.92277992278
53550,48155.737704918036
53551,60211.6704805492
53553,43055.555555555555
53554,46542.55319148936
53555,63168.15144766147
53556,43895.348837209305
53557,47282.608695652176
53558,68677.92421746293
53559,54276.31578947369
53560,58244.68085106383
53561,64304.12371134021
53562,74835.86731167934
53563,57411.50442477876
53565,52795.35864978903
53566,48419.54022988506
53569,47685.18518518518
53570,54734.84848484849
53571,53289.47368421053
53572,64504.008016032065
53573,43156.93430656935
53574,63653.846153846156
53575,70068.2382133995
53576,48863.63636363636
53577,52910.95890410959
53578,60854.23197492163
53579,48419.54022988506
53580,40760.86956521739
53581,45666.666666666664
53582,49537.03703703704
53583,54032.25806451613
53585,43452.380952380954
53586,42738.09523809524
53587,41532.25806451613
53588,56603.77358490566
53589,58349.70530451866
53590,62879.901960784315
53593,81555.24419535628
53594,51812.26765799257
53597,77258.40336134454
53598,63719.51219512195
53703,49171.368124118475
53704,50129.276054097056
53705,71104.28231562252
53706,16666.666666666668
53711,68179.53357458785
53713,39139.34426229508
53714,46633.55408388521
53715,42659.70515970516
53716,57295.62737642586
53717,73203.47957639939
53718,60845.367027677494
53719,61347.99521244763
53726,70454.54545454546
53801,40789.47368421053
53803,43145.16129032258
53804,42584.745762711864
53805,42432.73542600897
53806,43829.11392405063
53807,50595.23809523809
53808,47587.71929824561
53809,43820.22471910113
53810,42500.0
53811,50168.91891891892
53813,49166.666666666664
53816,41176.470588235294
53818,47387.00564971752
53820,50000.0
53821,43214.28571428572
53825,42261.90476190476
53826,41737.28813559322
53827,35576.92307692308
53901,47181.88105117566
53910,35403.22580645161
53911,58214.28571428572
53913,45634.19117647059
53916,47830.756013745704
53919,49491.86991869919
53920,41666.666666666664
53922,50255.102040816324
53923,48324.742268041235
53924,41129.032258064515
53925,54447.11538461538
53926,44827.58620689655
53929,42540.32258064516
53930,44696.969696969696
53931,43382.35294117647
53932,54105.83941605839
53933,51152.48226950355
53934,40816.32653061225
53935,40833.333333333336
53936,36397.05882352941
53937,43055.555555555555
53939,39583.333333333336
53941,51551.09489051095
53943,44711.53846153846
53944,42105.26315789474
53946,51275.510204081635
53948,43638.10741687979
53949,43858.885017421606
53950,46486.17511520737
53951,41911.76470588235
53952,43232.484076433124
53953,29166.666666666668
53954,53514.49275362319
53955,57419.354838709674
53956,51424.05063291139
53959,47507.17360114778
53960,52941.17647058824
53961,46646.34146341463
53963,50551.470588235294
53964,43713.01775147929
53965,41449.51140065146
53968,42401.96078431373
53969,43750.0
54001,50565.32663316583
54002,54820.2614379085
54003,56367.92452830189
54004,44907.40740740741
54005,47861.84210526316
54006,45238.09523809524
54007,52822.58064516129
54009,55833.333333333336
54011,56268.76876876877
54013,50152.439024390245
54014,60245.901639344265
54015,59129.213483146064
54016,73234.20074349442
54017,57522.753128555174
54020,54717.63085399449
54021,66060.60606060606
54022,59671.25382262997
54023,64520.20202020202
54024,51024.59016393442
54025,59853.76044568245
54026,54166.666666666664
54027,53989.36170212766
54028,51155.46218487395
54082,75811.68831168831
54101,59007.35294117647
54102,38109.756097560974
54103,34868.42105263158
54104,39858.49056603773
54106,53716.21621621621
54107,47472.67759562842
54110,52819.54887218045
54111,47058.82352941176
54112,46905.94059405941
54113,64477.4011299435
54114,45330.188679245286
54115,61792.66136162688
54119,38636.36363636364
54120,39423.07692307692
54121,50171.232876712325
54123,35714.28571428572
54124,41596.04519774011
54125,37500.0
54126,58831.52173913043
54128,42229.72972972973
54129,58993.90243902439
54130,54624.33257055683
54135,34622.30215827338
54136,48727.54491017964
54137,51923.07692307692
54138,47606.382978723406
54139,49506.57894736842
54140,48426.77345537757
54141,60447.76119402985
54143,45072.75132275133
54149,44703.38983050847
54150,25694.444444444445
54151,43038.922155688626
54153,45134.73053892216
54154,49854.08560311284
54155,62721.89349112426
54156,39673.913043478264
54157,47463.76811594203
54159,46828.35820895522
54160,45192.307692307695
54161,47070.3125
54162,53997.747747747744
54165,53431.98992443325
54166,45197.12140175219
54169,72822.58064516129
54170,54891.30434782609
54171,66091.16022099447
54173,68750.0
54174,42095.58823529412
54175,45990.56603773585
54177,42129.62962962963
54180,61655.40540540541
54201,45245.098039215685
54202,56578.94736842105
54204,54787.234042553195
54205,50735.294117647056
54208,55277.77777777778
54209,58653.846153846156
54210,53240.74074074074
54211,58333.333333333336
54212,60227.27272727273
54213,48863.63636363636
54214,50543.47826086957
54216,50547.13804713805
54217,57741.286863270776
54220,46842.65010351967
54227,54573.170731707316
54228,50568.181818181816
54229,61599.0990990991
54230,55373.831775700935
54232,43382.35294117647
54234,52455.357142857145
54235,51133.879781420765
54241,45465.86059743955
54245,54375.0
54246,46250.0
54247,52364.86486486487
54301,50723.68421052631
54302,37736.96682464455
54303,36422.087745839635
54304,43659.169550173014
54307,56018.51851851852
54311,57859.01926444834
54313,64638.492871690425
54401,49546.30788485607
54403,50807.8231292517
54405,42942.1768707483
54406,54958.100558659215
54407,56980.51948051948
54408,47500.0
54409,42652.97906602254
54410,51530.61224489796
54411,47693.1330472103
54412,51530.61224489796
54413,35000.0
54414,48487.261146496814
54416,38214.28571428572
54418,48349.056603773584
54420,47245.76271186441
54421,46354.166666666664
54422,39722.22222222222
54423,59623.89380530974
54424,48355.26315789474
54425,42732.558139534885
54426,51856.43564356436
54427,48214.28571428572
54428,41203.7037037037
54433,43402.77777777778
54435,46658.41584158416
54436,43364.1975308642
54437,44004.06504065041
54440,53666.666666666664
54441,58125.0
54442,52403.846153846156
54443,57407.40740740741
54446,44153.22580645161
54447,39673.913043478264
54448,56839.622641509435
54449,52534.29878048781
54450,34166.666666666664
54451,49002.78293135436
54452,49208.5152838428
54454,46551.724137931036
54455,56852.15946843854
54456,45462.96296296296
54457,47282.608695652176
54459,41517.857142857145
54460,41509.43396226415
54462,36029.41176470588
54463,46283.78378378379
54465,42338.709677419356
54466,50946.969696969696
54467,53573.919107391914
54469,46646.34146341463
54470,41193.181818181816
54471,63055.555555555555
54473,54563.49206349206
54474,47685.18518518518
54475,50657.89473684211
54476,49639.17525773196
54479,48194.444444444445
54480,44078.94736842105
54481,44634.480062548864
54482,60568.432671081675
54484,55000.0
54485,42763.15789473684
54486,42954.545454545456
54487,50750.517598343686
54488,44772.72727272727
54489,50528.16901408451
54490,43910.256410256414
54491,41021.126760563384
54493,43750.0
54494,48154.545454545456
54495,40110.966057441256
54498,42500.0
54499,43576.38888888889
54501,47136.184857423796
54511,43103.44827586207
54512,51666.666666666664
54513,44078.94736842105
54514,45933.73493975904
54515,40277.77777777778
54519,45550.84745762712
54520,47368.42105263158
54521,47029.41176470588
54524,42187.5
54525,31250.0
54526,38194.444444444445
54527,36388.88888888889
54529,54952.83018867925
54530,38970.58823529412
54531,53595.890410958906
54534,42213.11475409836
54536,32500.0
54537,38586.95652173913
54538,41153.846153846156
54539,53079.710144927536
54540,46106.55737704918
54541,41188.524590163935
54542,34375.0
54545,59134.61538461538
54546,43103.44827586207
54547,43750.0
54548,55244.755244755244
54550,42500.0
54552,44266.05504587156
54554,44230.769230769234
54555,48529.41176470588
54556,41666.666666666664
54557,53989.36170212766
54558,50862.06896551724
54559,42338.709677419356
54560,45833.333333333336
54562,51752.33644859813
54563,47177.41935483871
54564,39583.333333333336
54566,54285.71428571428
54568,45657.89473684211
54601,48879.23147301006
54603,41150.137741046834
54610,49486.30136986302
54611,43303.57142857143
54612,44384.057971014496
54613,38074.71264367816
54614,47826.086956521736
54615,43376.49402390438
54616,42414.529914529914
54618,45595.23809523809
54619,44043.62416107383
54621,49764.15094339623
54622,48509.1743119266
54623,57880.434782608696
54624,47644.92753623189
54625,37500.0
54626,45833.333333333336
54627,48067.010309278354
54628,44772.72727272727
54629,50390.625
54630,50883.83838383838
54631,41250.0
54632,48409.09090909091
54634,42401.96078431373
54635,45735.294117647056
54636,59305.555555555555
54638,43055.555555555555
54639,41576.086956521736
54642,46808.51063829787
54644,49285.71428571428
54646,40053.76344086022
54648,42166.666666666664
54650,58125.51103843009
54651,43622.448979591834
54652,39527.02702702703
54653,48349.056603773584
54655,39062.5
54656,47225.46728971963
54657,37500.0
54658,57936.50793650794
54659,42592.59259259259
54660,47859.47712418301
54661,55041.4364640884
54664,41609.58904109589
54665,46256.345177664974
54666,47004.13223140496
54667,48369.565217391304
54669,55448.717948717946
54670,43359.375
54701,54647.17188358045
54703,46411.25121241513
54720,51054.98721227622
54721,48046.875
54722,43232.484076433124
54723,50403.22580645161
54724,50351.12359550562
54725,46590.90909090909
54726,44290.12345679013
54727,47090.51724137931
54728,47685.18518518518
54729,51296.2962962963
54730,52230.29045643153
54731,38425.92592592593
54732,42540.32258064516
54733,43653.846153846156
54734,46474.35897435898
54736,50462.96296296296
54737,47727.27272727273
54738,63121.11801242236
54739,54694.09282700422
54740,49342.10526315789
54741,40000.0
54742,56250.0
54745,50123.762376237624
54746,39919.354838709674
54747,42692.307692307695
54748,47884.61538461538
54749,47500.0
54750,50707.54716981132
54751,48844.339622641506
54754,42628.205128205125
54755,45833.333333333336
54756,45833.333333333336
54757,50082.78145695364
54758,47388.88888888889
54759,48063.380281690144
54760,45833.333333333336
54761,46634.61538461538
54762,43849.206349206346
54763,43500.0
54766,40858.20895522388
54767,56006.493506493505
54768,44175.39267015707
54769,54500.0
54770,48611.11111111111
54771,44602.27272727273
54772,43160.377358490565
54773,44526.143790849674
54801,44861.96319018405
54805,40357.142857142855
54806,44574.569789674955
54810,49276.85950413223
54812,41034.48275862069
54813,40000.0
54814,43704.379562043796
54817,54385.9649122807
54819,41203.7037037037
54820,46220.93023255814
54821,51166.666666666664
54822,49942.39631336406
54824,43509.61538461538
54826,45833.333333333336
54827,46428.57142857143
54828,35416.666666666664
54829,50290.6976744186
54830,47804.05405405405
54832,39880.95238095238
54835,43750.0
54836,57107.8431372549
54837,43785.71428571428
54838,47916.666666666664
54839,37500.0
54840,47106.48148148148
54841,40625.0
54843,46660.95890410959
54844,39583.333333333336
54846,43750.0
54847,49590.16393442623
54848,41492.395437262356
54849,58815.78947368421
54850,43382.35294117647
54853,47859.11602209945
54854,51875.0
54855,47177.41935483871
54856,46428.57142857143
54858,40878.37837837838
54859,45192.307692307695
54861,20833.333333333332
54862,32954.545454545456
54864,55961.53846153846
54865,39583.333333333336
54867,38750.0
54868,46007.85340314136
54870,48611.11111111111
54871,45553.69127516779
54872,42382.8125
54873,51936.619718309856
54874,54524.539877300616
54875,40740.74074074074
54876,47067.9012345679
54880,45492.097701149425
54888,46195.65217391304
54889,44434.30656934307
54891,49166.666666666664
54893,44235.751295336784
54895,44021.739130434784
54896,43055.555555555555
54901,42110.04626569729
54902,45074.430823117335
54904,62432.31046931408
54909,48750.0
54911,46998.0694980695
54913,72679.22794117648
54914,48432.57718966604
54915,55535.88290840416
54921,44696.969696969696
54922,47426.470588235294
54923,45813.53919239905
54927,60576.92307692308
54928,44444.444444444445
54929,45873.78640776699
54930,43125.0
54931,46323.529411764706
54932,57783.018867924526
54935,45582.056351952546
54937,57713.84928716904
54940,59777.22772277228
54941,55072.463768115944
54942,72382.47863247863
54943,39722.22222222222
54944,64090.90909090909
54945,50702.247191011236
54947,57572.99270072993
54948,33928.57142857143
54949,48628.04878048781
54950,43656.71641791045
54952,49326.34730538922
54956,58577.56721022477
54960,44507.57575757576
54961,51457.72594752187
54962,46710.52631578947
54963,52636.98630136986
54964,59318.181818181816
54965,50614.75409836065
54966,43813.131313131315
54967,41071.42857142857
54968,44166.666666666664
54970,40507.51879699248
54971,49042.14559386973
54974,53955.696202531646
54977,49094.20289855073
54979,52314.81481481482
54981,49696.76549865229
54982,44371.34502923977
54983,48944.444444444445
54984,44833.333333333336
54986,61527.237354085606
55001,88149.35064935064
55003,66666.66666666667
55005,59577.92207792208
55006,45071.42857142857
55007,43981.48148148148
55008,51640.41994750656
55009,61300.95923261391
55011,63750.0
55012,60677.083333333336
55013,62864.431486880465
55014,63746.33431085044
55016,63171.045117075955
55017,54411.76470588235
55018,57598.03921568627
55019,57054.455445544554
55020,74248.63387978142
55021,48968.05455850682
55024,64244.186046511626
55025,61551.65456012914
55026,57065.217391304344
55027,55985.91549295775
55030,48333.333333333336
55031,63520.4081632653
55032,56575.14450867052
55033,59757.313829787236
55037,41371.681415929204
55038,71891.8918918919
55040,52546.2962962963
55041,53333.333333333336
55042,84834.00402414487
55043,64572.538860103625
55044,77561.87161639598
55045,60019.58224543081
55046,61624.51361867704
55047,74080.88235294117
55049,50189.393939393936
55051,46746.57534246575
55052,49865.591397849465
55053,61979.166666666664
55054,74613.40206185567
55055,49521.85792349727
55056,55231.27753303965
55057,61345.77603143419
55060,52057.61316872428
55063,47780.3738317757
55065,60307.01754385965
55066,54113.5881104034
55068,67738.58921161825
55069,48761.261261261265
55070,53468.58638743455
55071,49077.18120805369
55072,41465.51724137931
55073,70234.80662983426
55074,55619.266055045875
55075,47897.19626168224
55076,57933.30501274426
55077,67975.83081570997
55079,59909.90990990991
55080,56716.41791044776
55082,73935.16006511124
55084,53792.13483146067
55085,58333.333333333336
55087,50000.0
55088,69722.22222222222
55089,84407.21649484536
55090,48437.5
55092,60070.09345794393
55101,59066.523605150214
55102,53541.86952288218
55103,34810.40564373897
55104,48466.58711217184
55105,75181.15942028986
55106,37004.084014002336
55107,41883.35809806835
55108,61258.86524822695
55109,50099.431818181816
55110,63787.032540067994
55112,59645.71301643714
55113,60008.18905007019
55114,48324.742268041235
55115,77591.11617312072
55116,67675.63527653214
55117,43907.813244402096
55118,62282.899131596525
55119,47252.28475228475
55120,80402.54237288136
55121,55162.47379454927
55122,63526.011560693645
55123,77685.72469045885
55124,64565.81352833638
55125,72173.0855351545
55126,71220.08701957941
55127,79942.46861924687
55128,53477.917981072555
55129,92002.16450216451
55130,30897.524071526823
55150,42045.454545454544
55301,63246.26865671642
55302,58261.49425287356
55303,57377.800407331975
55304,69467.03767123287
55305,72727.27272727272
55306,58574.38016528926
55307,49751.65562913907
55308,60165.14806378132
55309,58806.209850107065
55310,54707.792207792205
55311,86681.76504967855
55312,50641.02564102564
55313,59123.37662337662
55314,51339.28571428572
55315,76153.84615384616
55316,63811.475409836065
55317,84818.90874882408
55318,68932.7485380117
55319,61742.42424242424
55320,59239.13043478261
55321,50307.37704918033
55322,65294.117647058825
55324,61693.54838709677
55325,56547.619047619046
55327,69964.45497630331
55328,66311.65919282511
55329,46778.35051546392
55330,62347.25050916497
55331,92847.44842562432
55332,48706.89655172414
55333,45588.23529411765
55334,47327.58620689655
55335,46590.90909090909
55336,51028.6783042394
55337,54756.45295587011
55338,51535.087719298244
55339,54009.43396226415
55340,93575.41899441341
55341,78169.01408450704
55342,56104.651162790695
55343,56693.32406119611
55344,62593.399750934
55345,80264.33691756273
55346,77886.803185438
55347,91909.81432360742
55349,52864.583333333336
55350,52647.37991266375
55352,62662.689804772235
55353,54605.26315789474
55354,53912.21374045801
55355,51012.03501094092
55356,91772.72727272728
55357,77769.46107784432
55358,57518.796992481206
55359,79464.28571428571
55360,64982.2695035461
55362,56170.55084745763
55363,52083.333333333336
55364,76356.58914728682
55366,38970.58823529412
55367,52717.391304347824
55368,51024.59016393442
55369,65371.44362486828
55370,54391.89189189189
55371,53343.75
55372,78327.67140210007
55373,60393.7728937729
55374,75158.67418899859
55375,72971.20418848167
55376,69191.9191919192
55378,70383.9590443686
55379,62326.46922720962
55381,50000.0
55382,58770.7182320442
55384,57738.09523809524
55385,49193.54838709677
55386,95674.38692098092
55387,71362.22910216718
55388,58625.46125461254
55389,52579.36507936508
55390,57500.0
55391,98849.50248756219
55395,50166.666666666664
55396,47648.514851485146
55397,57246.3768115942
55398,59562.66318537859
55401,83220.39942938658
55402,91860.46511627907
55403,58560.76210092688
55404,34867.33001658375
55405,58574.38016528926
55406,55798.274002157494
55407,44422.04301075269
55408,47748.78312601406
55409,58877.388535031845
55410,91900.38684719536
55411,31724.422442244224
55412,38787.4531835206
55413,51538.7275242047
55414,41959.20303605313
55415,86052.63157894737
55416,74803.52303523035
55417,65719.837157661
55418,54366.02870813397
55419,79333.81088825215
55420,48096.707818930045
55421,44684.10326086957
55422,60741.28862590401
55423,51192.89340101523
55424,113421.90889370933
55425,46170.52023121387
55426,60137.517630465445
55427,58925.76590730558
55428,45557.17998700455
55429,40141.70748775367
55430,39135.720601237845
55431,59339.88764044944
55432,47484.662576687115
55433,48961.888509670076
55434,51199.29169349646
55435,70705.84144645341
55436,94810.98430813124
55437,64333.333333333336
55438,72789.38906752411
55439,96184.21052631579
55441,67371.13402061856
55442,75261.50627615063
55443,56807.07303047729
55444,50175.233644859814
55445,57652.243589743586
55446,92987.80487804877
55447,75227.68670309654
55448,55383.70520622042
55449,75250.71633237823
55454,25922.81879194631
55455,17187.5
55602,35227.27272727273
55603,46195.65217391304
55604,50921.05263157895
55605,33214.28571428572
55606,46428.57142857143
55609,58152.17391304348
55612,47348.48484848485
55614,46533.61344537815
55615,42500.0
55616,50944.108761329306
55702,53409.09090909091
55703,51209.67741935484
55704,46813.72549019608
55705,48362.06896551724
55706,42794.117647058825
55707,50649.35064935065
55708,45652.17391304348
55709,49048.913043478264
55710,60912.69841269841
55711,43181.818181818184
55712,38636.36363636364
55713,42934.782608695656
55716,33928.57142857143
55717,62500.0
55718,54656.86274509804
55719,45511.58301158301
55720,48703.58514724712
55721,57745.398773006134
55722,49788.13559322034
55723,53125.0
55724,52884.61538461538
55726,49431.818181818184
55731,46705.7761732852
55732,48369.565217391304
55733,64015.15151515151
55734,51206.89655172414
55735,45723.68421052631
55736,42647.05882352941
55738,50961.53846153846
55741,53000.0
55742,54166.666666666664
55744,51021.50537634409
55746,47596.153846153844
55748,44531.25
55749,46250.0
55750,44803.370786516854
55751,51428.57142857143
55752,46250.0
55753,38081.395348837206
55756,41666.666666666664
55757,44736.84210526316
55760,45507.8125
55763,49568.96551724138
55764,35416.666666666664
55765,47500.0
55767,47979.04191616766
55768,52389.705882352944
55769,46394.230769230766
55771,42979.45205479452
55775,52916.666666666664
55779,58354.92227979274
55781,60526.31578947369
55782,42045.454545454544
55783,49353.44827586207
55785,31250.0
55786,39423.07692307692
55787,42045.454545454544
55790,56186.868686868685
55792,45394.73684210526
55793,46759.25925925926
55795,45708.9552238806
55797,52833.333333333336
55798,49038.46153846154
55802,54398.148148148146
55803,63409.09090909091
55804,65431.266846361184
55805,33590.04739336493
55806,35205.882352941175
55807,40254.67775467775
55808,41447.36842105263
55810,53616.17312072893
55811,57512.06757843926
55812,53801.3698630137
55901,57478.44053180022
55902,81224.10936205467
55904,47896.76708302719
55906,66378.8522848034
55909,50781.25
55910,49621.21212121212
55912,47122.43401759531
55917,53667.66467065868
55918,50797.87234042553
55919,53676.470588235294
55920,66163.23907455013
55921,50553.097345132745
55922,42857.142857142855
55923,57134.70319634703
55924,48828.125
55925,52678.57142857143
55926,52631.57894736842
55927,53431.37254901961
55929,56991.52542372881
55931,43055.555555555555
55932,57888.34951456311
55933,41666.666666666664
55934,59337.34939759036
55935,51944.444444444445
55936,51063.82978723404
55939,44803.370786516854
55940,53174.60317460317
55941,49500.0
55943,50347.22222222222
55944,56366.666666666664
55945,48833.333333333336
55946,51353.50318471337
55947,59847.4801061008
55949,48295.454545454544
55951,50000.0
55952,50438.59649122807
55953,50914.634146341465
55954,43939.393939393936
55955,66485.50724637682
55956,57345.36082474227
55957,52083.333333333336
55959,50240.38461538462
55960,74531.25
55961,50000.0
55962,51136.36363636364
55963,61090.22556390977
55964,51944.444444444445
55965,51720.18348623853
55967,59782.608695652176
55969,53186.27450980392
55970,52976.19047619047
55971,48044.21768707483
55972,55478.72340425532
55973,43750.0
55974,44570.707070707074
55975,51485.148514851484
55976,54739.185750636134
55979,48863.63636363636
55981,51442.307692307695
55982,46590.90909090909
55983,51351.35135135135
55985,50284.09090909091
55987,48600.0
55990,48809.52380952381
55991,60227.27272727273
55992,58973.029045643154
56001,47135.294117647056
56003,56033.333333333336
56007,46606.78642714571
56009,49679.48717948718
56010,51715.686274509804
56011,58537.94642857143
56013,50116.82242990654
56014,43928.57142857143
56016,48437.5
56017,62794.117647058825
56019,48214.28571428572
56021,55555.555555555555
56023,40625.0
56024,51287.878787878784
56025,52314.81481481482
56026,51184.21052631579
56027,39583.333333333336
56028,60984.84848484849
56029,48790.32258064516
56031,49013.15789473684
56032,39166.666666666664
56033,50000.0
56034,50462.96296296296
56035,51500.0
56036,47222.22222222222
56037,53733.76623376623
56039,48284.313725490196
56041,49780.70175438596
56042,47794.117647058825
56043,50000.0
56044,52594.339622641506
56045,52083.333333333336
56048,52655.44041450777
56050,56562.5
56051,41287.878787878784
56052,52364.86486486487
56054,49456.52173913043
56055,55893.78238341969
56057,52106.74157303371
56058,51969.45337620579
56060,48214.28571428572
56062,47784.81012658228
56063,65948.27586206897
56065,51136.36363636364
56068,49038.46153846154
56069,50697.424892703864
56071,62665.289256198346
56072,51785.71428571428
56073,51160.0928074246
56074,55357.142857142855
56078,48863.63636363636
56080,51388.88888888889
56081,46422.26148409894
56082,51797.94520547945
56083,48809.52380952381
56085,50373.13432835821
56087,49831.08108108108
56088,46250.0
56090,46666.666666666664
56091,40131.57894736842
56093,48129.251700680274
56096,49835.52631578947
56097,45258.620689655174
56098,45098.03921568627
56101,46917.808219178085
56110,53125.0
56111,48863.63636363636
56113,42045.454545454544
56114,45312.5
56115,52916.666666666664
56116,53846.153846153844
56117,47794.117647058825
56118,54166.666666666664
56119,48500.0
56120,48724.489795918365
56121,43750.0
56122,47282.608695652176
56123,46500.0
56127,44444.444444444445
56128,57280.21978021978
56129,47794.117647058825
56131,48437.5
56132,54464.28571428572
56134,44444.444444444445
56136,48214.28571428572
56137,48774.509803921566
56138,53750.0
56139,43750.0
56141,50735.294117647056
56142,44021.739130434784
56143,51655.251141552515
56144,41911.76470588235
56145,45535.71428571428
56149,49137.93103448276
56150,47101.44927536232
56151,50304.87804878049
56152,48269.230769230766
56155,46590.90909090909
56156,51020.4081632653
56157,64772.72727272727
56158,47222.22222222222
56159,45833.333333333336
56160,37500.0
56161,46710.52631578947
56162,42857.142857142855
56164,47080.29197080292
56165,46875.0
56167,44531.25
56168,45277.77777777778
56169,53125.0
56170,46759.25925925926
56171,51388.88888888889
56172,53500.0
56173,46323.529411764706
56174,41911.76470588235
56175,45593.525179856115
56176,46634.61538461538
56178,56487.3417721519
56180,44827.58620689655
56181,44956.14035087719
56183,46398.30508474576
56185,50462.96296296296
56186,43750.0
56187,44658.920539730134
56201,46080.786026200876
56207,47115.38461538462
56208,44021.739130434784
56209,51077.58620689655
56211,51136.36363636364
56212,53804.34782608696
56214,44932.43243243243
56215,49655.963302752294
56216,47656.25
56218,45833.333333333336
56219,38362.06896551724
56220,49813.432835820895
56221,53716.21621621621
56222,53316.32653061225
56223,46875.0
56224,49264.705882352944
56225,46527.77777777778
56226,51136.36363636364
56227,45000.0
56228,44166.666666666664
56229,57724.7191011236
56230,48611.11111111111
56231,57236.84210526316
56232,52314.81481481482
56235,54435.48387096774
56236,63888.88888888889
56237,46759.25925925926
56239,52822.58064516129
56240,45153.06122448979
56241,48504.78468899521
56243,46166.666666666664
56244,56006.493506493505
56245,53125.0
56248,51602.5641025641
56249,45833.333333333336
56251,49000.0
56252,48214.28571428572
56253,45833.333333333336
